ASPEN 1SW,DOY,Low Temp Average Last Week,High Temp Average Last Week,Precipitation Average Last Week,Snow Average Last Week,Snow
4/29/14,119,53.33333333,28.33333333,0.035,0.416666667,0.5
11/1/14,305,49.5,25.33333333,0.035,0.5,0
11/2/14,306,51.33333333,27,0.035,0.5,0
11/3/14,307,52.66666667,28.66666667,0.036666667,0.5,3
11/5/14,309,48.2,27.8,0.112,0.8,0
11/6/14,310,49.8,26.4,0.1,0.7,0
11/7/14,311,53.2,27.6,0.094,0.6,0
11/8/14,312,54.16666667,27.5,0.078333333,0.5,0
11/9/14,313,52.5,27.16666667,0.078333333,0.5,0
11/10/14,314,51.16666667,25.33333333,0.076666667,0.5,0
11/11/14,315,52.83333333,25.5,0,0,4.5
11/12/14,316,53,23.42857143,0.04,0.642857143,0.3
11/13/14,317,52.71428571,22.57142857,0.044285714,0.685714286,5.7
11/14/14,318,48.57142857,19.14285714,0.078571429,1.5,3.2
11/15/14,319,44,17.57142857,0.112857143,1.957142857,3
11/16/14,320,41.42857143,16.71428571,0.138571429,2.385714286,5.5
11/17/14,321,38.57142857,13.14285714,0.191428571,3.171428571,0
11/18/14,322,35.71428571,9.571428571,0.191428571,3.171428571,0
11/19/14,323,31.71428571,8.428571429,0.151428571,2.528571429,0
11/20/14,324,30.42857143,7.857142857,0.147142857,2.485714286,0
11/21/14,325,32.71428571,10.14285714,0.112857143,1.671428571,0
11/22/14,326,34.28571429,10.85714286,0.078571429,1.214285714,0
11/23/14,327,35.14285714,10,0.052857143,0.785714286,3.7
11/24/14,328,36,12.14285714,0.037142857,0.528571429,1.3
11/25/14,329,34.42857143,13.85714286,0.052857143,0.714285714,0.7
11/26/14,330,33.71428571,14.85714286,0.062857143,0.814285714,1.4
11/30/14,334,28.25,14,0.1425,1.775,0
12/1/14,335,31,15.25,0.0775,0.85,0
12/2/14,336,36.5,18.5,0.0525,0.525,0
12/3/14,337,42.5,20.75,0.035,0.35,0
12/4/14,338,47.25,22,0.0025,0,0
12/6/14,340,46.2,23.2,0.002,0,0
12/7/14,341,45.5,22.83333333,0.001666667,0,0
12/8/14,342,44.16666667,23.16666667,0.001666667,0,0
12/9/14,343,43.83333333,22.66666667,0,0,0
12/10/14,344,43,21.66666667,0,0,0
12/11/14,345,43,21,0,0,0
12/12/14,346,43.33333333,19.33333333,0,0,0
12/13/14,347,44.14285714,19.71428571,0,0,0
12/14/14,348,44.57142857,20.28571429,0,0,8.6
12/15/14,349,45.42857143,20.42857143,0.094285714,1.228571429,3
12/16/14,350,43,19.71428571,0.12,1.657142857,0
12/17/14,351,41.42857143,19.28571429,0.12,1.657142857,0
12/18/14,352,39,19.57142857,0.12,1.657142857,2
12/19/14,353,37.28571429,20,0.132857143,1.942857143,3.4
12/20/14,354,34.42857143,19.14285714,0.152857143,2.428571429,0
12/21/14,355,32.42857143,16.71428571,0.152857143,2.428571429,2.5
12/22/14,356,29.71428571,15.85714286,0.075714286,1.557142857,9.8
12/23/14,357,30,16.28571429,0.195714286,2.528571429,1.2
12/24/14,358,29.85714286,16.71428571,0.211428571,2.7,0
12/25/14,359,28.28571429,14.28571429,0.211428571,2.7,0.5
12/26/14,360,27.57142857,11.57142857,0.204285714,2.485714286,3.9
12/27/14,361,27.42857143,11.42857143,0.221428571,2.557142857,2.2
12/28/14,362,25.85714286,10,0.237142857,2.871428571,0.4
12/29/14,363,23.57142857,6.857142857,0.224285714,2.571428571,2.2
12/30/14,364,21.57142857,4.714285714,0.097142857,1.485714286,2.4
12/31/14,365,20.14285714,3.428571429,0.101428571,1.657142857,0.5
1/1/15,1,19.28571429,2.142857143,0.107142857,1.728571429,0
1/2/15,2,18,0.857142857,0.101428571,1.657142857,2
1/5/15,5,17,-2.4,0.088,1.42,0
1/6/15,6,19.4,-0.8,0.062,0.98,0
1/7/15,7,23.4,2.8,0.034,0.5,0
1/8/15,8,29.8,9.6,0.026,0.4,0
1/9/15,9,34.8,15.8,0.026,0.4,0
1/10/15,10,39.2,22,0,0,0
1/12/15,12,40,21.66666667,0,0,1.4
1/13/15,13,40.66666667,23,0.016666667,0.233333333,0
1/14/15,14,40.33333333,22.5,0.016666667,0.233333333,0.3
1/15/15,15,38.16666667,20,0.02,0.283333333,0
1/16/15,16,36.5,16.83333333,0.02,0.283333333,0
1/17/15,17,34.66666667,14.5,0.02,0.283333333,0
1/18/15,18,33.83333333,13.83333333,0.02,0.283333333,0
1/19/15,19,34.42857143,13.28571429,0.017142857,0.242857143,0
1/20/15,20,35.71428571,12.85714286,0.002857143,0.042857143,1
1/21/15,21,36.57142857,13.42857143,0.008571429,0.185714286,0
1/23/15,23,37.5,15.33333333,0.006666667,0.166666667,0
1/24/15,24,36.16666667,13.66666667,0.006666667,0.166666667,0
1/25/15,25,35,12.5,0.006666667,0.166666667,0
1/26/15,26,34.33333333,13.66666667,0.006666667,0.166666667,0
1/27/15,27,34.83333333,13.16666667,0.006666667,0.166666667,0
1/28/15,28,35.66666667,12.5,0,0,0
1/29/15,29,38.66666667,13.66666667,0,0,0
1/30/15,30,38.71428571,15,0,0,0
1/31/15,31,41,18.42857143,0,0,0.5
2/1/15,32,41.42857143,20.71428571,0.005714286,0.071428571,1.4
2/3/15,34,41.33333333,20,0.033333333,0.316666667,0
2/6/15,37,37.25,20.25,0.05,0.475,0
2/7/15,38,39,20,0.05,0.475,0
2/8/15,39,44,20,0.04,0.35,0
2/9/15,40,47.75,25.25,0,0,0
2/10/15,41,48,24.8,0,0,0
2/11/15,42,51,25,0,0,0.3
2/12/15,43,48.5,24.66666667,0.003333333,0.05,0
2/13/15,44,47.57142857,24.42857143,0.002857143,0.042857143,0
2/14/15,45,47,24.85714286,0.002857143,0.042857143,0
2/15/15,46,46.14285714,24.85714286,0.002857143,0.042857143,0
2/16/15,47,46.57142857,23.85714286,0.002857143,0.042857143,0.4
2/17/15,48,45.57142857,23.14285714,0.005714286,0.1,1
2/18/15,49,42,20.42857143,0.015714286,0.242857143,0
2/19/15,50,41,19,0.012857143,0.2,0
2/20/15,51,41.14285714,18.28571429,0.012857143,0.2,0
2/21/15,52,41.71428571,17.85714286,0.012857143,0.2,2
2/22/15,53,40.57142857,17.57142857,0.035714286,0.485714286,3.5
2/23/15,54,36.85714286,16,0.075714286,0.985714286,5.8
2/24/15,55,34.14285714,15.71428571,0.155714286,1.757142857,1
2/25/15,56,34.57142857,15.14285714,0.151428571,1.757142857,0.5
2/26/15,57,35,13.85714286,0.154285714,1.828571429,0.5
2/27/15,58,33.57142857,12.28571429,0.161428571,1.9,2.4
3/1/15,60,28.83333333,8,0.181666667,2.283333333,5
3/2/15,61,29.16666667,7,0.193333333,2.533333333,4.3
3/3/15,62,31,7.666666667,0.148333333,2.283333333,2.1
3/4/15,63,33.33333333,10.16666667,0.171666667,2.466666667,6
3/5/15,64,33.16666667,11.33333333,0.243333333,3.383333333,0
3/6/15,65,31.16666667,10,0.235,3.3,0
3/7/15,66,32,10.33333333,0.215,2.9,0
3/8/15,67,33.28571429,11,0.184285714,2.485714286,0
3/9/15,68,35.57142857,12.28571429,0.134285714,1.771428571,0
3/10/15,69,37.14285714,12.28571429,0.09,1.157142857,0
3/11/15,70,37,13,0.064285714,0.857142857,0
3/12/15,71,39.42857143,14.71428571,0,0,0
3/14/15,73,45.66666667,20,0,0,0
3/15/15,74,46.83333333,21.83333333,0,0,0
3/16/15,75,47.66666667,24.33333333,0,0,0
3/17/15,76,50,26.5,0,0,0
3/18/15,77,52.5,28.16666667,0,0,0
3/19/15,78,55,29.83333333,0,0,1.5
3/20/15,79,54.66666667,31,0.078333333,0.25,0
3/21/15,80,53.57142857,30.14285714,0.067142857,0.214285714,0
3/22/15,81,54.28571429,30,0.067142857,0.214285714,0
3/23/15,82,55,29.14285714,0.067142857,0.214285714,0
3/24/15,83,54.57142857,28.71428571,0.067142857,0.214285714,4
3/25/15,84,53.85714286,27.28571429,0.117142857,0.785714286,2
3/27/15,86,51.66666667,24.66666667,0.085,1,0
3/28/15,87,52,23.66666667,0.085,1,0
3/29/15,88,52.66666667,24.5,0.085,1,0
3/30/15,89,53.83333333,25.5,0.085,1,0
3/31/15,90,54.5,25.66666667,0.085,1,0
4/1/15,91,55.5,27.5,0.026666667,0.333333333,0
4/2/15,92,58.66666667,29.83333333,0,0,0
4/3/15,93,58.14285714,30,0.002857143,0,1.6
4/4/15,94,58.14285714,29.57142857,0.018571429,0.228571429,0
4/5/15,95,56.28571429,27.42857143,0.018571429,0.228571429,0
4/6/15,96,55.28571429,27.57142857,0.018571429,0.228571429,0
4/7/15,97,55,27.71428571,0.018571429,0.228571429,0
4/8/15,98,54.85714286,26.71428571,0.018571429,0.228571429,0
4/9/15,99,54.14285714,25.57142857,0.018571429,0.228571429,2.6
4/10/15,100,54,23.85714286,0.034285714,0.6,0
4/11/15,101,53.57142857,25.14285714,0.018571429,0.371428571,0
4/12/15,102,55.28571429,27.14285714,0.018571429,0.371428571,0
4/13/15,103,55.71428571,27.42857143,0.018571429,0.371428571,0
4/14/15,104,55.14285714,27,0.018571429,0.371428571,0
4/15/15,105,55.42857143,28.14285714,0.018571429,0.371428571,0
4/16/15,106,56,28.57142857,0.018571429,0.371428571,0.1
4/17/15,107,54.14285714,28.42857143,0.004285714,0.014285714,6.5
4/18/15,108,54.28571429,28.14285714,0.082857143,0.942857143,2.8
4/19/15,109,53,26.71428571,0.198571429,1.342857143,1.1
4/20/15,110,49.28571429,26,0.211428571,1.5,0
4/21/15,111,47.71428571,26.28571429,0.211428571,1.5,0
4/22/15,112,45.71428571,25.85714286,0.211428571,1.5,0
4/23/15,113,44.42857143,26.14285714,0.211428571,1.5,0
4/24/15,114,46.71428571,28,0.207142857,1.485714286,0
4/25/15,115,48.14285714,29.14285714,0.13,0.557142857,0
4/26/15,116,48.71428571,30.57142857,0.015714286,0.157142857,0
4/27/15,117,51.14285714,31.14285714,0.012857143,0,0
4/29/15,119,51.83333333,31.16666667,0.018333333,0,0
4/30/15,120,52.83333333,30.83333333,0.018333333,0,0
11/1/15,305,53.83333333,32.16666667,0.018333333,0,0
11/2/15,306,52.66666667,31.83333333,0.016666667,0,0
11/3/15,307,53.66666667,31.83333333,0.015,0,0
11/4/15,308,56.16666667,32,0.003333333,0,1.9
11/5/15,309,58.66666667,32.16666667,0.023333333,0.316666667,2
11/6/15,310,55.28571429,31,0.064285714,0.557142857,2.5
11/7/15,311,50.71428571,29.57142857,0.082857143,0.914285714,0.1
11/8/15,312,46.14285714,25.42857143,0.095714286,0.928571429,0
11/9/15,313,44.57142857,22.85714286,0.095714286,0.928571429,0
11/10/15,314,42.71428571,21.57142857,0.095714286,0.928571429,0
11/11/15,315,40.85714286,19.85714286,0.095714286,0.928571429,4
11/12/15,316,39.42857143,18.28571429,0.108571429,1.228571429,0
11/13/15,317,38.42857143,16.14285714,0.064285714,0.942857143,0
11/14/15,318,39.57142857,14.71428571,0.045714286,0.585714286,0
11/15/15,319,41.57142857,14.85714286,0.032857143,0.571428571,0
11/16/15,320,42.85714286,15.71428571,0.032857143,0.571428571,2.4
11/17/15,321,43.85714286,16,0.054285714,0.914285714,4.5
11/19/15,323,39.66666667,15.5,0.095,1.15,0
11/20/15,324,41,17.16666667,0.095,1.15,0
11/21/15,325,41.83333333,19.5,0.095,1.15,0
11/22/15,326,41.5,18.5,0.095,1.15,0
11/23/15,327,40.33333333,17.66666667,0.095,1.15,0
11/24/15,328,39.33333333,17,0.07,0.75,0
11/25/15,329,42,16.33333333,0,0,0
11/26/15,330,43.14285714,17.28571429,0,0,0
11/27/15,331,45,18.57142857,0,0,0
11/28/15,332,44.71428571,17.57142857,0,0,1.8
11/29/15,333,42.57142857,19.57142857,0.014285714,0.257142857,0.4
11/30/15,334,41,19.57142857,0.017142857,0.314285714,2.5
12/1/15,335,38.42857143,18.28571429,0.045714286,0.671428571,0.1
12/2/15,336,34.28571429,16.14285714,0.052857143,0.685714286,0
12/3/15,337,30.71428571,13.42857143,0.052857143,0.685714286,0
12/4/15,338,29,10.14285714,0.052857143,0.685714286,0
12/5/15,339,29.14285714,9.857142857,0.052857143,0.685714286,1.6
12/6/15,340,32.42857143,10.14285714,0.054285714,0.657142857,0.5
12/7/15,341,35.42857143,9.142857143,0.055714286,0.671428571,0
12/8/15,342,37.28571429,9.571428571,0.027142857,0.314285714,0
12/9/15,343,41.14285714,12.14285714,0.02,0.3,0
12/10/15,344,43.85714286,15.28571429,0.02,0.3,0
12/11/15,345,45,18.14285714,0.02,0.3,0
12/12/15,346,45.85714286,19.57142857,0.02,0.3,1.5
12/13/15,347,44.71428571,20.14285714,0.032857143,0.285714286,2.8
12/14/15,348,41.28571429,20.14285714,0.072857143,0.614285714,0
12/15/15,349,40,19.57142857,0.072857143,0.614285714,6
12/16/15,350,39,18.71428571,0.142857143,1.471428571,1.8
12/17/15,351,35.28571429,15.85714286,0.157142857,1.728571429,2.1
12/18/15,352,31.57142857,13.14285714,0.177142857,2.028571429,0
12/19/15,353,27.28571429,10.14285714,0.177142857,2.028571429,0
12/20/15,354,26,8.571428571,0.148571429,1.814285714,0.5
12/21/15,355,28.42857143,11.42857143,0.105714286,1.485714286,2.4
12/22/15,356,28.71428571,12.85714286,0.132857143,1.828571429,1
12/23/15,357,28.14285714,13.42857143,0.077142857,1.114285714,5.4
12/24/15,358,30.42857143,13.57142857,0.115714286,1.628571429,1.7
12/25/15,359,31.85714286,12.28571429,0.107142857,1.571428571,2.8
12/26/15,360,32.57142857,11.71428571,0.132857143,1.971428571,3
12/27/15,361,31.14285714,10,0.15,2.4,0
12/28/15,362,26.85714286,5.142857143,0.148571429,2.328571429,0
12/29/15,363,24.71428571,1.428571429,0.121428571,1.985714286,0
12/31/15,365,22,-4.166666667,0.063333333,1.25,1.4
1/1/16,1,20.5,-3.333333333,0.068333333,1.2,0
1/2/16,2,19.83333333,-5.333333333,0.038333333,0.733333333,0
1/3/16,3,18.83333333,-7.166666667,0.018333333,0.233333333,0
1/4/16,4,20.16666667,-6,0.018333333,0.233333333,0
1/5/16,5,22.16666667,-3,0.018333333,0.233333333,0
1/6/16,6,23.66666667,0.166666667,0.018333333,0.233333333,0
1/7/16,7,25.14285714,2.714285714,0.015714286,0.2,0.5
1/8/16,8,27,5.571428571,0.004285714,0.071428571,0.4
1/9/16,9,28.57142857,8,0.005714286,0.128571429,3
1/11/16,11,30,12.16666667,0.028333333,0.65,0
1/12/16,12,28.83333333,10,0.028333333,0.65,0
1/13/16,13,26.83333333,8.333333333,0.028333333,0.65,0
1/14/16,14,26.66666667,6,0.028333333,0.65,0
1/15/16,15,27,3.166666667,0.023333333,0.566666667,0.5
1/16/16,16,26.33333333,3.833333333,0.025,0.583333333,2
1/17/16,17,26.83333333,5.166666667,0.02,0.416666667,6
1/19/16,19,26.66666667,8,0.093333333,1.416666667,1.3
1/20/16,20,29.16666667,11,0.106666667,1.633333333,0.8
1/21/16,21,29.16666667,12.5,0.111666667,1.766666667,3.8
1/22/16,22,28.16666667,12.83333333,0.163333333,2.4,0
1/23/16,23,28.5,11.83333333,0.16,2.316666667,0
1/24/16,24,31,11,0.143333333,1.983333333,0
1/25/16,25,34.83333333,11.5,0.07,0.983333333,4
1/26/16,26,34.71428571,12,0.095714286,1.414285714,0.4
1/27/16,27,32.71428571,9.857142857,0.087142857,1.285714286,0
1/28/16,28,31.57142857,8.428571429,0.082857143,1.171428571,0
1/29/16,29,32,8.714285714,0.038571429,0.628571429,1.2
1/30/16,30,33.28571429,10.28571429,0.048571429,0.8,0
1/31/16,31,33.42857143,12.28571429,0.051428571,0.8,11
2/1/16,32,34,12.14285714,0.191428571,2.371428571,8.4
2/2/16,33,33.14285714,12.14285714,0.247142857,3,9.9
2/3/16,34,33.57142857,12.71428571,0.357142857,4.357142857,2.2
2/4/16,35,32.28571429,12.42857143,0.375714286,4.671428571,0
2/5/16,36,29.42857143,10.28571429,0.375714286,4.671428571,1.8
2/6/16,37,26.71428571,7.857142857,0.377142857,4.757142857,0
2/7/16,38,24.14285714,4.571428571,0.374285714,4.757142857,0
2/8/16,39,21.28571429,3.428571429,0.234285714,3.185714286,0
2/9/16,40,22.57142857,3.285714286,0.142857143,1.985714286,0
2/10/16,41,24.14285714,4.285714286,0.03,0.571428571,0
2/11/16,42,27.42857143,6.142857143,0.011428571,0.257142857,0
2/12/16,43,32.28571429,9.714285714,0.011428571,0.257142857,0
2/13/16,44,36.85714286,13.28571429,0,0,0
2/14/16,45,40.71428571,17,0,0,0
2/15/16,46,43.42857143,18.71428571,0,0,1
2/16/16,47,43.28571429,19.85714286,0.008571429,0.142857143,0.3
2/17/16,48,43.14285714,21.28571429,0.014285714,0.185714286,0
2/18/16,49,43.57142857,22.85714286,0.014285714,0.185714286,0
2/19/16,50,45.14285714,24,0.014285714,0.185714286,1
2/20/16,51,45,22.85714286,0.038571429,0.328571429,0
2/21/16,52,44.71428571,21.28571429,0.038571429,0.328571429,0
2/22/16,53,44.85714286,21.42857143,0.038571429,0.328571429,0
2/23/16,54,45.85714286,21.57142857,0.03,0.185714286,1.5
2/24/16,55,45.28571429,20.85714286,0.038571429,0.357142857,0
2/25/16,56,43.85714286,18.71428571,0.038571429,0.357142857,0
2/26/16,57,40.71428571,16.14285714,0.038571429,0.357142857,0
2/27/16,58,40,16.28571429,0.014285714,0.214285714,0
2/28/16,59,40,17.28571429,0.014285714,0.214285714,0
2/29/16,60,40.57142857,17,0.014285714,0.214285714,0
3/1/16,61,40.71428571,16.71428571,0.014285714,0.214285714,0
3/3/16,63,44.33333333,18.33333333,0,0,0
3/4/16,64,45.83333333,20.66666667,0,0,0
3/5/16,65,46.83333333,22.5,0,0,0
3/6/16,66,47.16666667,23.33333333,0,0,0
3/7/16,67,47.83333333,25.33333333,0,0,4.4
3/8/16,68,48.33333333,26.16666667,0.046666667,0.733333333,2
3/9/16,69,47,24.66666667,0.066666667,1.066666667,0
3/10/16,70,45.57142857,23.42857143,0.057142857,0.914285714,0
3/11/16,71,45.14285714,23,0.057142857,0.914285714,0
3/12/16,72,45.57142857,22.42857143,0.057142857,0.914285714,0
3/13/16,73,47,22.57142857,0.057142857,0.914285714,0
3/14/16,74,45.71428571,22.14285714,0.057142857,0.914285714,0
3/15/16,75,45.85714286,22.57142857,0.017142857,0.285714286,7.5
3/16/16,76,46.85714286,23,0.088571429,1.071428571,4
3/17/16,77,46.28571429,22.71428571,0.125714286,1.642857143,0
3/18/16,78,45.57142857,21.85714286,0.125714286,1.642857143,0
3/19/16,79,44.85714286,21.85714286,0.125714286,1.642857143,0
3/20/16,80,41.85714286,19.85714286,0.125714286,1.642857143,0
3/21/16,81,40.57142857,18.14285714,0.125714286,1.642857143,0
3/22/16,82,40.85714286,16.42857143,0.125714286,1.642857143,0
3/23/16,83,42.71428571,18.28571429,0.037142857,0.571428571,4
3/24/16,84,45.28571429,19.42857143,0.04,0.571428571,1
3/25/16,85,44.28571429,19.57142857,0.051428571,0.714285714,0.8
3/26/16,86,42.85714286,18.42857143,0.058571429,0.828571429,6.5
3/28/16,88,42.5,17.83333333,0.143333333,2.05,0
3/29/16,89,41.5,17.33333333,0.143333333,2.05,0
3/30/16,90,40.5,17,0.143333333,2.05,1
3/31/16,91,40,15.83333333,0.125,1.55,1.8
4/1/16,92,40.5,15.5,0.135,1.683333333,0.4
4/2/16,93,40.33333333,15.16666667,0.131666667,1.616666667,0
4/3/16,94,41.66666667,16.16666667,0.056666667,0.533333333,0
4/4/16,95,42.85714286,16.71428571,0.048571429,0.457142857,0
4/5/16,96,44,19.14285714,0.048571429,0.457142857,0
4/6/16,97,45,19.57142857,0.048571429,0.457142857,1.2
4/7/16,98,45.14285714,20,0.041428571,0.485714286,0
4/8/16,99,48,21.14285714,0.021428571,0.228571429,0
4/9/16,100,51.28571429,23.71428571,0.017142857,0.171428571,0
4/10/16,101,54.57142857,26.71428571,0.017142857,0.171428571,0
4/11/16,102,54.42857143,28.57142857,0.022857143,0.171428571,0
4/12/16,103,54.42857143,28.42857143,0.022857143,0.171428571,0
4/13/16,104,53.57142857,28.42857143,0.022857143,0.171428571,0
4/14/16,105,54.14285714,30.42857143,0.011428571,0,0
4/16/16,107,54.5,32.66666667,0.013333333,0,6.7
4/17/16,108,50,31.5,0.166666667,1.116666667,1.5
4/18/16,109,47.33333333,29.83333333,0.188333333,1.366666667,1.5
4/19/16,110,45.16666667,29,0.201666667,1.616666667,2.1
4/20/16,111,42.66666667,27.66666667,0.241666667,1.966666667,3
4/21/16,112,40.5,26.83333333,0.266666667,2.466666667,0
4/22/16,113,39.33333333,26,0.27,2.466666667,0
4/23/16,114,42.28571429,27,0.231428571,2.114285714,0
4/24/16,115,46.71428571,28.57142857,0.1,1.157142857,0
4/25/16,116,50.71428571,29.85714286,0.098571429,0.942857143,0
4/26/16,117,52.28571429,30.42857143,0.087142857,0.728571429,1
4/27/16,118,55.14285714,30.85714286,0.074285714,0.571428571,4
4/28/16,119,55.42857143,31,0.087142857,0.714285714,0
4/29/16,120,54.42857143,30.85714286,0.09,0.714285714,0.1
4/30/16,121,52.42857143,30.42857143,0.098571429,0.728571429,3.1
11/1/16,306,49.57142857,29.14285714,0.16,1.171428571,0
11/2/16,307,49.57142857,29.71428571,0.137142857,1.171428571,0
11/3/16,308,51.14285714,30,0.171428571,1.171428571,0
11/4/16,309,50.57142857,30.28571429,0.15,1.028571429,0
11/5/16,310,52.71428571,30.28571429,0.11,0.457142857,0
11/6/16,311,55.14285714,30.57142857,0.104285714,0.457142857,0
11/7/16,312,55.28571429,31.14285714,0.124285714,0.442857143,0
11/8/16,313,55.85714286,31.28571429,0.062857143,0,0
11/9/16,314,55.14285714,30.42857143,0.062857143,0,0
11/10/16,315,54.57142857,30.28571429,0.028571429,0,0
11/11/16,316,55.42857143,30.71428571,0.028571429,0,0
11/12/16,317,55.85714286,31,0.028571429,0,0
11/13/16,318,55.14285714,30.85714286,0.028571429,0,0
11/14/16,319,56.14285714,30.28571429,0,0,0
11/15/16,320,56.42857143,29.85714286,0,0,0
11/16/16,321,56.28571429,30,0,0,0
11/17/16,322,57.14285714,30.57142857,0,0,0
11/19/16,324,56.66666667,31,0,0,0
11/20/16,325,52.66666667,28.16666667,0,0,0
11/21/16,326,52.16666667,25.33333333,0,0,0
11/22/16,327,52.83333333,22.83333333,0,0,1.7
11/24/16,329,50.4,20.4,0.06,0.34,4
11/25/16,330,46.8,17.6,0.116,1.14,0
11/26/16,331,44.33333333,16.16666667,0.096666667,0.95,0
11/27/16,332,46,15.83333333,0.096666667,0.95,2.5
11/28/16,333,44.5,16.16666667,0.125,1.366666667,3.8
11/29/16,334,39.83333333,16.5,0.158333333,2,1
11/30/16,335,35.16666667,13.83333333,0.123333333,1.883333333,0.6
12/1/16,336,33.28571429,12.71428571,0.111428571,1.7,0
12/3/16,338,29.66666667,11.16666667,0.083333333,1.316666667,1
12/4/16,339,26.66666667,10.66666667,0.096666667,1.483333333,0
12/5/16,340,23.66666667,9.5,0.068333333,1.066666667,0
12/6/16,341,24.83333333,9.833333333,0.035,0.433333333,0
12/7/16,342,26.83333333,8.5,0.02,0.266666667,6
12/8/16,343,27.5,8.666666667,0.076666667,1.166666667,0.3
12/9/16,344,27.66666667,7,0.08,1.216666667,1.8
12/10/16,345,26.85714286,6.285714286,0.084285714,1.3,0
12/11/16,346,28.28571429,8.142857143,0.072857143,1.157142857,2
12/12/16,347,31,11.14285714,0.102857143,1.442857143,0
12/13/16,348,30.85714286,11.28571429,0.102857143,1.442857143,0
12/14/16,349,30.71428571,11.57142857,0.102857143,1.442857143,0
12/15/16,350,31.57142857,13,0.048571429,0.585714286,0.3
12/16/16,351,34,17.71428571,0.05,0.585714286,0.2
12/17/16,352,37.71428571,21.71428571,0.041428571,0.357142857,13
12/19/16,354,37.16666667,19.66666667,0.26,2.25,0
12/20/16,355,34.66666667,16,0.26,2.25,0
12/21/16,356,32.66666667,14.33333333,0.26,2.25,0
12/22/16,357,34,14,0.26,2.25,0
12/23/16,358,33.5,12.5,0.255,2.2,4.5
12/24/16,359,31.33333333,11.5,0.298333333,2.916666667,0
12/25/16,360,31.16666667,11.16666667,0.051666667,0.75,3
12/26/16,361,33,12.28571429,0.075714286,1.071428571,0
12/27/16,362,36.57142857,14.14285714,0.078571429,1.071428571,0
12/28/16,363,36.57142857,14.14285714,0.078571429,1.071428571,0
12/29/16,364,35.28571429,12.14285714,0.078571429,1.071428571,0
12/30/16,365,35.42857143,11.14285714,0.078571429,1.071428571,0
12/31/16,366,35.57142857,9.857142857,0.034285714,0.428571429,0
1/1/17,1,36,9.571428571,0.034285714,0.428571429,0
1/2/17,2,35,8.571428571,0.002857143,0,0.5
1/3/17,3,33.42857143,9.285714286,0.002857143,0.071428571,1.3
1/5/17,5,35,14.5,0.015,0.3,5
1/6/17,6,34.33333333,15.16666667,0.065,1.133333333,7
1/7/17,7,31.16666667,12,0.161666667,2.3,0
1/8/17,8,27,8.833333333,0.161666667,2.3,2
1/10/17,10,22.6,4.6,0.21,3.06,6
1/11/17,11,23.2,4.6,0.422,4,1
1/12/17,12,24.83333333,7.333333333,0.366666667,3.5,4.5
1/13/17,13,25.16666667,8,0.368333333,3.416666667,0.5
1/14/17,14,28,12.5,0.278333333,2.333333333,0.5
1/15/17,15,32.5,17.5,0.281666667,2.416666667,0.4
1/16/17,16,34.33333333,20.66666667,0.268333333,2.15,2
1/18/17,18,33.83333333,20,0.113333333,1.483333333,0
1/19/17,19,33.66666667,18.16666667,0.098333333,1.316666667,0
1/20/17,20,33.5,16,0.046666667,0.566666667,2
1/21/17,21,33.5,13.66666667,0.071666667,0.816666667,1
1/22/17,22,32.5,11.33333333,0.086666667,0.9,2.5
1/23/17,23,32,10.5,0.121666667,1.25,1.2
1/24/17,24,31.33333333,9.833333333,0.098333333,1.116666667,4
1/25/17,25,31.14285714,9.714285714,0.124285714,1.528571429,2.5
1/26/17,26,29.71428571,9.428571429,0.147142857,1.885714286,1.5
1/27/17,27,27.42857143,8.571428571,0.161428571,2.1,0
1/28/17,28,24.57142857,6.571428571,0.134285714,1.814285714,0
1/29/17,29,22,4.571428571,0.118571429,1.671428571,0
1/30/17,30,21.71428571,4.142857143,0.085714286,1.314285714,0
1/31/17,31,22.71428571,3.857142857,0.077142857,1.142857143,0
2/1/17,32,24.14285714,4.857142857,0.037142857,0.571428571,0
2/2/17,33,27.14285714,6.285714286,0.014285714,0.214285714,0
2/3/17,34,31.28571429,8.714285714,0,0,0
2/4/17,35,34.57142857,12.28571429,0,0,0
2/5/17,36,38.57142857,15.85714286,0.001428571,0,0
2/6/17,37,40.85714286,18.14285714,0.001428571,0,0
2/7/17,38,42,20,0.001428571,0,0
2/8/17,39,41.85714286,21,0.001428571,0,0
2/9/17,40,41.14285714,22.42857143,0.014285714,0,0
2/10/17,41,40.71428571,24.14285714,0.014285714,0,0
2/11/17,42,42.85714286,25.85714286,0.014285714,0,0
2/12/17,43,44.85714286,27.85714286,0.02,0,6
2/14/17,45,45.33333333,29,0.116666667,1,0
2/15/17,46,44.83333333,28.16666667,0.116666667,1,0
2/16/17,47,44.83333333,26.16666667,0.101666667,1,0
2/17/17,48,44.83333333,23.5,0.101666667,1,0
2/18/17,49,44.33333333,20.83333333,0.101666667,1,0
2/19/17,50,42.5,19.16666667,0.093333333,1,0
2/20/17,51,43.33333333,19,0,0,0.5
2/21/17,52,44.28571429,19.71428571,0.01,0.071428571,0
2/22/17,53,45,20.57142857,0.01,0.071428571,0
2/23/17,54,47,22,0.01,0.071428571,2
2/24/17,55,47.71428571,23.14285714,0.032857143,0.357142857,0.5
2/25/17,56,44.28571429,21.85714286,0.038571429,0.428571429,2.5
2/26/17,57,40.28571429,18.28571429,0.061428571,0.785714286,0.3
